sample_id,content,gold_label,agg_human_label,agg_human_confidence,machine_0_pred,machine_0_confidence,confidence_diff
48,Audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,-1.0,-1.0,0.5425425425425425,1.0,0.3333333333333333,1.8758758758758758
72,This film 's relationship to actual tension is the same as what Christmas-tree flocking in a spray can is to actual snow : a poor -- if durable -- imitation .,-1.0,-1.0,0.5385385385385385,1.0,0.3333333333333333,1.8718718718718719
75,This time Kaufman 's imagination has failed him .,-1.0,-1.0,0.5345345345345346,1.0,0.3333333333333333,1.867867867867868
68,The problem with this film is that it 's forced to make its characters idiots in order to advance the plot .,-1.0,-1.0,0.5225225225225225,1.0,0.3333333333333333,1.8558558558558558
93,Remember when Bond had more glamour than clamor ?,-1.0,-1.0,0.5015015015015015,1.0,0.3333333333333333,1.8348348348348347
20,"Dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .",1.0,1.0,0.4934934934934935,-1.0,0.3333333333333333,1.8268268268268266
9,An unabashedly schmaltzy and thoroughly enjoyable true story .,1.0,1.0,0.4874874874874875,-1.0,0.3333333333333333,1.8208208208208208
53,I was perplexed to watch it unfold with an astonishing lack of passion or uniqueness .,-1.0,-1.0,0.4744744744744745,1.0,0.3333333333333333,1.8078078078078077
28,One scarcely needs the subtitles to enjoy this colorful action farce .,1.0,1.0,0.4494494494494494,-1.0,0.3333333333333333,1.7827827827827827
6,"With a cast that includes some of the top actors working in independent film , Lovely & Amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives .",1.0,1.0,0.4364364364364364,-1.0,0.3333333333333333,1.7697697697697696
44,"After seeing SWEPT AWAY , I feel sorry for Madonna .",-1.0,-1.0,0.4234234234234234,1.0,0.3333333333333333,1.7567567567567566
38,Two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .,1.0,1.0,0.4214214214214214,-1.0,0.3333333333333333,1.7547547547547546
60,"Meandering , sub-aquatic mess : It 's so bad it 's good , but only if you slide in on a freebie .",-1.0,-1.0,0.4194194194194194,1.0,0.3333333333333333,1.7527527527527527
27,"Its direction , its script , and Weaver 's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that 's what you 're in the mood for .",1.0,1.0,0.4094094094094094,-1.0,0.3333333333333333,1.7427427427427427
34,"The 3D images only enhance the film 's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .",1.0,1.0,0.4034034034034034,-1.0,0.3333333333333333,1.7367367367367366
81,"As if to prove a female director can make a movie with no soft edges , Kathryn Bigelow offers no sugar-coating or interludes of lightness .",1.0,1.0,0.3973973973973974,-1.0,0.3333333333333333,1.7307307307307307
89,It 's laughing at us .,-1.0,-1.0,0.3953953953953954,1.0,0.3333333333333333,1.7287287287287287
84,Could The Country Bears really be as bad as its trailers ?,-1.0,-1.0,0.3933933933933934,1.0,0.3333333333333333,1.7267267267267268
12,"A bowel-curdling , heart-stopping recipe for terror .",1.0,1.0,0.3843843843843844,-1.0,0.3333333333333333,1.7177177177177176
10,"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .",1.0,1.0,0.3293293293293293,-1.0,0.3333333333333333,1.6626626626626626
3,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,1.0,1.0,0.3073073073073073,-1.0,0.3333333333333333,1.6406406406406406
70,"The stupidest , most insulting movie of 2002 's first quarter .",-1.0,-1.0,0.937937937937938,0.0,0.3333333333333333,1.6046046046046047
45,"All ends well , sort of , but the frenzied comic moments never click .",-1.0,-1.0,0.6496496496496497,0.0,0.3333333333333333,1.3163163163163165
77,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",-1.0,-1.0,0.6366366366366366,0.0,0.3333333333333333,1.3033033033033032
65,"Splashes its drama all over the screen , subjecting its audience and characters to action that feels not only manufactured , but also so false you can see the filmmakers ' puppet strings .",-1.0,-1.0,0.6296296296296297,0.0,0.3333333333333333,1.2962962962962965
47,Aspires for the piquant but only really achieves a sort of ridiculous sourness .,-1.0,-1.0,0.6126126126126126,0.0,0.3333333333333333,1.2792792792792793
94,The film is directed by Wally Wolodarsky from a script by Joe Jarvis and Greg Coolidge .,0.0,0.0,0.925925925925926,1.0,0.3333333333333333,1.2592592592592593
64,"Plays as hollow catharsis , with lots of tears but very little in the way of insights .",-1.0,-1.0,0.5835835835835835,0.0,0.3333333333333333,1.2502502502502504
80,"As adapted by Kevin Molony from Simon Leys ' novel `` The Death of Napoleon '' and directed by Alan Taylor , Napoleon 's journey is interesting but his Parisian rebirth is stillborn",-1.0,-1.0,0.4904904904904905,0.0,0.3333333333333333,1.1571571571571573
74,This one does .,0.0,0.0,0.8028028028028028,1.0,0.3333333333333333,1.1361361361361362
0,"A pleasant enough movie , held together by skilled ensemble actors .",1.0,1.0,0.7887887887887888,0.0,0.3333333333333333,1.122122122122122
76,"Trivial where it should be profound , and hyper-cliched where it should be sincere .",-1.0,-1.0,0.4214214214214214,0.0,0.3333333333333333,1.088088088088088
11,This is such a dazzlingly self-assured directorial debut that it 's hard to know what to praise first .,1.0,1.0,0.7527527527527528,0.0,0.3333333333333333,1.0860860860860861
25,"From the big giant titles of the opening credits to Elmer Bernstein 's perfectly melodic score , Haynes gets just about everything right .",1.0,1.0,0.7297297297297297,0.0,0.3333333333333333,1.063063063063063
29,"Ranging from funny to shattering and featuring some of the year 's best acting , Personal Velocity gathers plenty of dramatic momentum .",1.0,1.0,0.6826826826826827,0.0,0.3333333333333333,1.016016016016016
92,Only two words will tell you what you know when deciding to see it : Anthony .,0.0,0.0,0.6786786786786787,1.0,0.3333333333333333,1.012012012012012
26,"Greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",1.0,1.0,0.6456456456456456,0.0,0.3333333333333333,0.9789789789789789
21,"Despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater , and there 's no denying the talent of the creative forces behind it .",1.0,1.0,0.6086086086086087,0.0,0.3333333333333333,0.9419419419419419
17,An incredibly clever and superbly paced caper filled with scams within scams within scams .,1.0,1.0,0.5815815815815816,0.0,0.3333333333333333,0.914914914914915
8,"A deceivingly simple film , one that grows in power in retrospect .",1.0,1.0,0.5625625625625625,0.0,0.3333333333333333,0.8958958958958958
4,"The appearance of Treebeard and Gollum 's expanded role will either have you loving what you 're seeing , or rolling your eyes .",1.0,1.0,0.5485485485485485,0.0,0.3333333333333333,0.8818818818818819
78,"When Perry fists a bull at the Moore Farm , it 's only a matter of time before he gets the upper hand in matters of the heart .",0.0,0.0,0.5475475475475475,1.0,0.3333333333333333,0.8808808808808808
98,"despite the long running time , the pace never feels slack -- there 's no scene that screams `` bathroom break ! ''",1.0,1.0,0.4934934934934935,0.0,0.3333333333333333,0.8268268268268268
49,"Credit must be given to Harland Williams , Michael Rosenbaum and Barry Watson , who inject far more good-natured spirit and talent into this project than it deserves",1.0,1.0,0.4384384384384384,0.0,0.3333333333333333,0.7717717717717717
97,`` its successes are also tempered with elements which prove the direct antithesis of what it gets right . '',0.0,0.0,0.3733733733733734,1.0,0.3333333333333333,0.7067067067067068
69,"The rest of the plot is impossible to explain without blowing whatever tension there is , although it 's more comedy than suspense De Palma creates .",0.0,0.0,0.3723723723723723,1.0,0.3333333333333333,0.7057057057057057
86,Happily for Mr. Chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .,1.0,1.0,0.3413413413413413,0.0,0.3333333333333333,0.6746746746746746
90,No question .,0.0,0.0,0.8868868868868869,-1.0,0.3333333333333333,0.4464464464464464
